"OBJECTID","AREA","PERIMETER","POLY_ID","ECO_ID","Shape_Length","Shape_Area"
4317,0.661957,5.747999,350001,350,5.747999,0.661957
4318,0.044735,1.177188,920091,920,1.177188,0.044735
4319,0.071782,3.176563,961003,961,3.176563,0.071782
4320,0.087738,2.129533,633023,633,2.129533,0.087738
4321,0.741964,5.703850,299007,299,5.703850,0.741964
4322,0.008410,0.381130,934030,934,0.381130,0.008410
4323,0.246474,2.610939,608003,608,2.610939,0.246474
4324,0.210113,4.797220,345008,345,4.797220,0.210113
4325,0.085901,1.886504,351001,351,1.886504,0.085901
4326,0.049832,2.215938,963002,963,2.215938,0.049832
4327,0.152707,3.075311,348019,348,3.075311,0.152707
4328,0.052184,1.064713,633026,633,1.064713,0.052184
4329,0.393351,16.857472,967001,967,16.857472,0.393351
4330,0.022572,1.281813,963003,963,1.281813,0.022572
4331,0.001184,0.143573,934026,934,0.143573,0.001184
4332,0.151255,1.947559,349003,349,1.947559,0.151255
4333,0.036684,2.012391,923094,923,2.012391,0.036684
4334,0.170344,3.376913,347016,347,3.376913,0.170344
4335,0.037326,1.642017,348016,348,1.642017,0.037326
4336,0.033567,1.212820,934029,934,1.212820,0.033567
4337,0.062342,2.246073,933032,933,2.246073,0.062342
4338,0.048911,1.183006,348015,348,1.183006,0.048911
4339,0.010834,0.446839,923095,923,0.446839,0.010834
4340,0.141770,1.786510,581011,581,1.786510,0.141770
4341,0.008674,0.427132,189010,189,0.427132,0.008674
4342,0.058773,2.482407,961011,961,2.482407,0.058773
4343,0.062106,1.804357,583009,583,1.804357,0.062106
4344,0.007036,0.682399,347014,347,0.682399,0.007036
4345,0.016586,0.650827,923097,923,0.650827,0.016586
4346,0.135559,2.040863,585002,585,2.040863,0.135559
4347,0.065119,1.130594,634003,634,1.130594,0.065119
4348,0.107854,1.714402,635001,635,1.714402,0.107854
4349,0.053079,1.337651,961009,961,1.337651,0.053079
4350,0.029104,1.738403,963004,963,1.738403,0.029104
4351,5.235647,19.752391,190001,190,19.752391,5.235647
4352,0.006657,0.552919,923099,923,0.552919,0.006657
4353,0.361474,6.079412,601005,601,6.079412,0.361474
4354,0.044013,1.317941,588010,588,1.317941,0.044013
4355,0.001144,0.130697,934028,934,0.130697,0.001144
4356,1.252710,8.409139,1022001,1022,8.409139,1.252710
4357,0.069209,1.401734,1021008,1021,1.401734,0.069209
4358,0.012796,0.529418,345010,345,0.529418,0.012796
4359,0.010461,0.754578,348018,348,0.754578,0.010461
4360,0.047972,1.494368,317004,317,1.494368,0.047972
4361,0.041028,1.647556,963007,963,1.647556,0.041028
4362,0.083907,1.965381,961005,961,1.965381,0.083907
4363,0.037803,1.183521,348020,348,1.183521,0.037803
4364,0.009252,0.347664,189011,189,0.347664,0.009252
4365,0.080399,2.122020,607007,607,2.122020,0.080399
4366,0.002642,0.252254,934031,934,0.252254,0.002642
4367,0.420502,11.183934,350002,350,11.183934,0.420502
4368,0.071619,1.244573,352001,352,1.244573,0.071619
4369,0.194842,3.407602,347017,347,3.407602,0.194842
4370,0.013765,0.586329,344006,344,0.586329,0.013765
4371,0.030778,0.758063,632009,632,0.758063,0.030778
4372,0.041430,1.585835,934034,934,1.585835,0.041430
4373,0.020242,0.917682,967002,967,0.917682,0.020242
4374,0.094512,5.278169,961018,961,5.278169,0.094512
4375,0.012971,0.643610,963005,963,0.643610,0.012971
4376,0.142128,4.556257,347013,347,4.556257,0.142128
4377,0.030562,0.784140,923098,923,0.784140,0.030562
4378,0.023073,0.711101,344007,344,0.711101,0.023073
4379,0.041715,2.805222,347012,347,2.805222,0.041715
4380,0.034216,2.395237,632010,632,2.395237,0.034216
4381,0.402812,4.014913,350003,350,4.014913,0.402812
4382,0.037432,1.460888,339017,339,1.460888,0.037432
4383,0.004195,0.359526,938020,938,0.359526,0.004195
4384,0.104807,2.454310,585008,585,2.454310,0.104807
4385,0.043423,2.609893,348017,348,2.609893,0.043423
4386,0.005080,0.372381,963009,963,0.372381,0.005080
4387,0.197849,3.724742,584002,584,3.724742,0.197849
4388,0.102139,5.342778,347015,347,5.342778,0.102139
4389,0.028025,0.833239,351002,351,0.833239,0.028025
4390,0.015536,0.665580,588011,588,0.665580,0.015536
4391,0.058539,1.610458,348022,348,1.610458,0.058539
4392,0.146533,2.320448,585001,585,2.320448,0.146533
4393,0.007896,0.518700,963006,963,0.518700,0.007896
4394,0.172741,2.126479,938021,938,2.126479,0.172741
4395,0.091880,3.528655,963010,963,3.528655,0.091880
4396,0.300931,3.399313,607010,607,3.399313,0.300931
4397,0.008693,0.471101,345011,345,0.471101,0.008693
4398,0.075024,1.552073,633025,633,1.552073,0.075024
4399,0.065973,2.052684,633028,633,2.052684,0.065973
4400,0.022998,1.030153,352002,352,1.030153,0.022998
4401,0.074080,2.342142,633027,633,2.342142,0.074080
4402,0.010534,0.424937,349004,349,0.424937,0.010534
4403,0.014997,1.463279,347010,347,1.463279,0.014997
4404,0.130321,7.572839,305009,305,7.572839,0.130321
4405,0.164700,2.625646,304003,304,2.625646,0.164700
4406,0.019827,1.786764,351003,351,1.786764,0.019827
4407,0.063153,2.340396,923096,923,2.340396,0.063153
4408,0.058015,2.937169,934035,934,2.937169,0.058015
4409,0.147938,2.338207,635002,635,2.338207,0.147938
4410,0.010131,0.485572,585009,585,0.485572,0.010131
4411,0.046123,1.320118,585003,585,1.320118,0.046123
4412,0.137561,6.955280,961021,961,6.955280,0.137561
4413,0.052050,1.440208,923100,923,1.440208,0.052050
4414,0.047268,1.894196,632011,632,1.894196,0.047268
4415,0.019588,0.867865,934032,934,0.867865,0.019588
4416,0.036182,1.128124,961010,961,1.128124,0.036182
4417,0.006665,0.712828,347011,347,0.712828,0.006665
4418,0.056524,1.206810,352003,352,1.206810,0.056524
4419,0.011697,0.667756,935024,935,0.667756,0.011697
4420,0.131484,2.468860,585010,585,2.468860,0.131484
4421,0.046522,1.039587,305008,305,1.039587,0.046522
4422,0.096511,1.583157,348021,348,1.583157,0.096511
4423,0.041479,1.553569,348025,348,1.553569,0.041479
4424,0.048984,1.201125,585011,585,1.201125,0.048984
4425,0.160347,5.743577,583011,583,5.743577,0.160347
4426,0.029649,1.042245,352005,352,1.042245,0.029649
4427,0.043335,1.673314,920097,920,1.673314,0.043335
4428,0.441514,6.624203,352004,352,6.624203,0.441514
4429,0.011297,1.427773,347019,347,1.427773,0.011297
4430,0.039529,2.579438,961024,961,2.579438,0.039529
4431,0.050186,1.967469,351004,351,1.967469,0.050186
4432,0.134819,4.022177,920095,920,4.022177,0.134819
4433,0.019462,0.716760,190002,190,0.716760,0.019462
4434,0.073209,2.915393,344008,344,2.915393,0.073209
4435,0.015911,1.439909,348023,348,1.439909,0.015911
4436,0.092237,3.557937,967003,967,3.557937,0.092237
4437,0.076766,1.886799,351005,351,1.886799,0.076766
4438,0.032092,2.323615,961025,961,2.323615,0.032092
4439,0.128039,5.750283,347018,347,5.750283,0.128039
4440,0.338326,4.414222,304004,304,4.414222,0.338326
4441,0.097617,1.991773,1024005,1024,1.991773,0.097617
4442,0.108618,3.336869,607008,607,3.336869,0.108618
4443,0.027955,0.852623,348026,348,0.852623,0.027955
4444,0.055950,0.868321,190004,190,0.868321,0.055950
4445,0.105455,3.416467,963008,963,3.416467,0.105455
4446,0.039960,1.190352,348024,348,1.190352,0.039960
4447,0.045509,1.722228,934036,934,1.722228,0.045509
4448,0.046269,1.425786,347022,347,1.425786,0.046269
4449,0.090447,2.255397,608004,608,2.255397,0.090447
4450,0.168418,3.324579,961022,961,3.324579,0.168418
4451,0.502064,5.172464,349005,349,5.172464,0.502064
4452,0.005849,0.291298,923101,923,0.291298,0.005849
4453,0.153533,3.473505,607011,607,3.473505,0.153533
4454,0.017917,1.150044,920099,920,1.150044,0.017917
4455,0.117111,2.526541,585007,585,2.526541,0.117111
4456,0.104152,2.818079,590001,590,2.818079,0.104152
4457,0.287265,5.393100,306002,306,5.393100,0.287265
4458,0.155202,4.868084,583012,583,4.868084,0.155202
4459,0.011036,0.883275,351006,351,0.883275,0.011036
4460,0.070001,3.064403,633029,633,3.064403,0.070001
4461,0.029526,0.931996,920110,920,0.931996,0.029526
4462,0.013053,0.986049,968001,968,0.986049,0.013053
4463,0.532939,4.693376,301003,301,4.693376,0.532939
4464,0.169574,1.868244,353001,353,1.868244,0.169574
4465,0.116081,3.431102,604001,604,3.431102,0.116081
4466,0.059946,1.470519,608007,608,1.470519,0.059946
4467,0.007674,0.364121,963011,963,0.364121,0.007674
4468,0.725671,4.992236,292002,292,4.992236,0.725671
4469,0.015800,0.750717,920117,920,0.750717,0.015800
4470,0.115945,1.775946,351007,351,1.775946,0.115945
4471,0.004952,0.324028,935025,935,0.324028,0.004952
4472,0.029502,2.144279,920104,920,2.144279,0.029502
4473,0.080423,4.548998,633030,633,4.548998,0.080423
4474,0.066646,2.500657,961015,961,2.500657,0.066646
4475,0.020547,0.687811,920096,920,0.687811,0.020547
4476,0.048992,2.144175,968019,968,2.144175,0.048992
4477,0.027768,1.169555,347023,347,1.169555,0.027768
4478,0.008023,0.492754,347021,347,0.492754,0.008023
4479,0.074048,1.065576,190003,190,1.065576,0.074048
4480,0.019170,1.380131,920108,920,1.380131,0.019170
4481,0.038737,1.304276,588012,588,1.304276,0.038737
4482,0.026199,1.859378,637001,637,1.859378,0.026199
4483,0.034599,1.812711,583015,583,1.812711,0.034599
4484,0.038758,1.721447,967004,967,1.721447,0.038758
4485,0.015985,0.611201,968002,968,0.611201,0.015985
4486,0.042257,1.004494,608006,608,1.004494,0.042257
4487,0.028543,1.321091,637002,637,1.321091,0.028543
4488,0.013808,0.598268,968003,968,0.598268,0.013808
4489,0.190555,2.841188,604002,604,2.841188,0.190555
4490,0.043511,1.283798,601007,601,1.283798,0.043511
4491,0.009616,0.637068,920111,920,0.637068,0.009616
4492,0.075958,1.639329,591001,591,1.639329,0.075958
4493,0.018851,0.642233,923102,923,0.642233,0.018851
4494,1.876323,8.349177,289002,289,8.349177,1.876323
4495,0.055946,1.977824,351010,351,1.977824,0.055946
4496,0.014730,0.872808,920112,920,0.872808,0.014730
4497,0.003739,0.265763,920106,920,0.265763,0.003739
4498,0.103693,3.202658,604003,604,3.202658,0.103693
4499,0.034003,4.024344,351014,351,4.024344,0.034003
4500,0.230927,6.101294,354002,354,6.101294,0.230927
4501,0.136279,6.974662,354001,354,6.974662,0.136279
4502,0.054114,2.446685,968004,968,2.446685,0.054114
4503,0.030593,1.370305,920100,920,1.370305,0.030593
4504,0.051610,1.833664,961020,961,1.833664,0.051610
4505,0.241098,9.014191,967007,967,9.014191,0.241098
4506,0.014653,0.829438,961012,961,0.829438,0.014653
4507,0.234567,4.962766,608005,608,4.962766,0.234567
4508,0.051190,1.023925,352006,352,1.023925,0.051190
4509,0.055613,1.808853,967009,967,1.808853,0.055613
4510,0.002036,0.235675,935026,935,0.235675,0.002036
4511,0.088675,3.453395,963014,963,3.453395,0.088675
4512,0.261249,5.074746,347024,347,5.074746,0.261249
4513,0.026698,1.219016,961026,961,1.219016,0.026698
4514,0.102345,4.516257,963017,963,4.516257,0.102345
4515,0.029489,1.035325,351008,351,1.035325,0.029489
4516,0.067872,1.921027,607013,607,1.921027,0.067872
4517,0.028460,0.883513,581012,581,0.883513,0.028460
4518,0.034079,1.078466,961019,961,1.078466,0.034079
4519,0.022043,0.903491,601006,601,0.903491,0.022043
4520,0.053433,2.284342,963012,963,2.284342,0.053433
4521,0.010491,0.643848,961014,961,0.643848,0.010491
4522,0.629853,6.086523,1024006,1024,6.086523,0.629853
4523,0.046319,1.542143,968005,968,1.542143,0.046319
4524,0.022436,0.561999,190005,190,0.561999,0.022436
4525,0.029265,1.038606,590002,590,1.038606,0.029265
4526,0.026427,1.163785,347020,347,1.163785,0.026427
4527,0.034950,1.514989,636001,636,1.514989,0.034950
4528,0.020945,1.725596,963015,963,1.725596,0.020945
4529,0.002579,0.251872,935029,935,0.251872,0.002579
4530,0.296763,3.197234,292003,292,3.197234,0.296763
4531,0.026015,1.103525,923103,923,1.103525,0.026015
4532,0.054327,1.304141,920098,920,1.304141,0.054327
4533,0.013850,0.764337,920118,920,0.764337,0.013850
4534,0.029955,2.395424,635003,635,2.395424,0.029955
4535,0.147101,2.241169,306004,306,2.241169,0.147101
4536,0.082121,2.761749,584003,584,2.761749,0.082121
4537,0.477534,4.211143,301002,301,4.211143,0.477534
4538,0.004885,0.317777,938026,938,0.317777,0.004885
4539,0.236599,1.969949,290001,290,1.969949,0.236599
4540,0.029800,1.076556,583019,583,1.076556,0.029800
4541,0.321131,3.563505,607009,607,3.563505,0.321131
4542,0.123713,6.441813,920102,920,6.441813,0.123713
4543,0.053035,1.727736,961023,961,1.727736,0.053035
4544,0.014214,1.105349,938022,938,1.105349,0.014214
4545,0.078627,1.395638,344009,344,1.395638,0.078627
4546,0.016381,0.848922,920114,920,0.848922,0.016381
4547,0.006751,0.367187,967008,967,0.367187,0.006751
4548,0.049305,1.594641,585012,585,1.594641,0.049305
4549,0.018252,1.001975,920113,920,1.001975,0.018252
4550,0.023244,2.029263,636002,636,2.029263,0.023244
4551,0.053271,1.732934,920119,920,1.732934,0.053271
4552,0.046764,2.164072,920107,920,2.164072,0.046764
4553,0.003134,0.248756,967005,967,0.248756,0.003134
4554,0.036991,2.275802,963013,963,2.275802,0.036991
4555,0.106638,2.684174,635004,635,2.684174,0.106638
4556,0.007154,0.642917,585021,585,0.642917,0.007154
4557,0.031353,1.083272,305010,305,1.083272,0.031353
4558,0.118577,3.631639,9608001,9608,3.631639,0.118577
4559,0.010528,0.773588,961016,961,0.773588,0.010528
4560,0.034633,1.225776,604004,604,1.225776,0.034633
4561,0.033915,1.007819,351015,351,1.007819,0.033915
4562,0.108386,2.825674,963016,963,2.825674,0.108386
4563,0.015662,0.783286,920103,920,0.783286,0.015662
4564,0.072591,3.976228,938023,938,3.976228,0.072591
4565,0.007683,0.490490,351009,351,0.490490,0.007683
4566,0.018721,0.974322,938025,938,0.974322,0.018721
4567,0.736434,3.900344,190006,190,3.900344,0.736434
4568,0.007217,0.493462,967006,967,0.493462,0.007217
4569,0.116917,3.457297,637003,637,3.457297,0.116917
4570,0.049918,1.393702,607014,607,1.393702,0.049918
4571,0.019120,0.649217,351011,351,0.649217,0.019120
4572,0.024041,0.816122,351016,351,0.816122,0.024041
4573,0.026546,0.863402,583010,583,0.863402,0.026546
4574,0.062901,1.618490,964013,964,1.618490,0.062901
4575,0.231625,3.334214,585015,585,3.334214,0.231625
4576,0.054234,3.924439,583014,583,3.924439,0.054234
4577,0.129974,2.401219,609003,609,2.401219,0.129974
4578,0.127486,2.291147,347027,347,2.291147,0.127486
4579,0.022541,0.965981,633031,633,0.965981,0.022541
4580,0.056314,2.927269,636003,636,2.927269,0.056314
4581,0.002424,0.213756,920101,920,0.213756,0.002424
4582,0.053510,0.946629,968006,968,0.946629,0.053510
4583,0.043232,1.272246,938024,938,1.272246,0.043232
4584,0.157208,5.868694,637010,637,5.868694,0.157208
4585,0.065417,4.355640,347025,347,4.355640,0.065417
4586,0.022185,0.698896,961017,961,0.698896,0.022185
4587,0.101812,4.443003,637007,637,4.443003,0.101812
4588,0.018049,0.819863,585013,585,0.819863,0.018049
4589,0.020666,1.045199,351019,351,1.045199,0.020666
4590,0.060729,1.810494,964014,964,1.810494,0.060729
4591,0.027392,2.978361,9608002,9608,2.978361,0.027392
4592,0.114559,2.525300,583013,583,2.525300,0.114559
4593,0.033168,1.237451,961028,961,1.237451,0.033168
4594,0.028406,2.380674,591003,591,2.380674,0.028406
4595,0.011907,0.816327,920120,920,0.816327,0.011907
4596,0.017280,0.743872,968020,968,0.743872,0.017280
4597,0.101686,2.422477,938027,938,2.422477,0.101686
4598,0.008025,0.347509,351012,351,0.347509,0.008025
4599,0.010838,0.445112,351013,351,0.445112,0.010838
4600,0.034076,1.262764,963020,963,1.262764,0.034076
4601,0.032548,0.968044,588013,588,0.968044,0.032548
4602,0.045398,1.362297,637011,637,1.362297,0.045398
4603,0.059765,1.919487,961029,961,1.919487,0.059765
4604,0.045261,2.122940,963023,963,2.122940,0.045261
4605,0.029122,1.235667,920109,920,1.235667,0.029122
4606,0.480671,6.379138,306003,306,6.379138,0.480671
4607,0.097815,2.256423,590003,590,2.256423,0.097815
4608,0.029169,1.161467,591004,591,1.161467,0.029169
4609,0.024451,0.841265,961030,961,0.841265,0.024451
4610,0.040847,1.878613,305012,305,1.878613,0.040847
4611,0.022187,1.016536,920115,920,1.016536,0.022187
4612,0.219774,3.858279,938031,938,3.858279,0.219774
4613,0.021897,1.332861,636005,636,1.332861,0.021897
4614,0.982414,10.514457,360001,360,10.514457,0.982414
4615,0.367092,4.141378,1025001,1025,4.141378,0.367092
4616,0.125216,1.976077,353002,353,1.976077,0.125216
4617,0.018726,0.794358,963025,963,0.794358,0.018726
4618,0.085838,2.969410,591024,591,2.969410,0.085838
4619,0.134918,3.382402,591019,591,3.382402,0.134918
4620,0.110126,2.332777,961027,961,2.332777,0.110126
4621,0.043167,2.518703,938033,938,2.518703,0.043167
4622,0.446189,4.206893,293001,293,4.206893,0.446189
4623,0.042394,1.390762,305011,305,1.390762,0.042394
4624,0.011531,0.547836,938029,938,0.547836,0.011531
4625,0.014229,0.826966,938028,938,0.826966,0.014229
4626,0.042830,2.202741,938030,938,2.202741,0.042830
4627,0.048818,1.158710,351018,351,1.158710,0.048818
4628,0.081848,2.838910,9608003,9608,2.838910,0.081848
4629,0.054315,1.749146,965001,965,1.749146,0.054315
4630,0.002465,0.218929,920105,920,0.218929,0.002465
4631,0.033756,1.049217,968021,968,1.049217,0.033756
4632,0.033776,1.202599,351021,351,1.202599,0.033776
4633,0.006438,0.417823,920116,920,0.417823,0.006438
4634,0.512949,8.403849,607015,607,8.403849,0.512949
4635,0.240309,4.271803,354003,354,4.271803,0.240309
4636,0.021015,0.605536,351017,351,0.605536,0.021015
4637,0.123846,1.677476,190007,190,1.677476,0.123846
4638,0.078435,3.020536,965041,965,3.020536,0.078435
4639,0.030810,0.957913,351020,351,0.957913,0.030810
4640,0.017144,0.873463,636004,636,0.873463,0.017144
4641,0.013519,0.935547,637012,637,0.935547,0.013519
4642,0.076839,3.465353,307001,307,3.465353,0.076839
4643,0.025275,1.963892,352007,352,1.963892,0.025275
4644,0.140991,2.329902,637006,637,2.329902,0.140991
4645,0.010195,1.154956,347029,347,1.154956,0.010195
4646,0.047447,1.694268,965002,965,1.694268,0.047447
4647,0.007927,0.416680,963024,963,0.416680,0.007927
4648,0.670074,5.173801,317005,317,5.173801,0.670074
4649,0.173294,1.748674,290002,290,1.748674,0.173294
4650,0.038861,1.540468,965042,965,1.540468,0.038861
4651,0.273309,3.546045,344010,344,3.546045,0.273309
4652,0.259560,3.533928,347031,347,3.533928,0.259560
4653,0.079425,2.100744,591027,591,2.100744,0.079425
4654,1.418936,20.546809,353003,353,20.546809,1.418936
4655,0.121301,2.524662,636006,636,2.524662,0.121301
4656,0.030417,1.008560,351023,351,1.008560,0.030417
4657,0.210337,3.568273,607016,607,3.568273,0.210337
4658,0.081975,6.155763,637013,637,6.155763,0.081975
4659,0.030028,1.098209,963022,963,1.098209,0.030028
4660,0.487318,3.515303,291003,291,3.515303,0.487318
4661,0.032866,0.993452,591005,591,0.993452,0.032866
4662,0.071845,2.115813,583018,583,2.115813,0.071845
4663,0.299331,5.113837,347026,347,5.113837,0.299331
4664,0.004195,0.264174,637014,637,0.264174,0.004195
4665,0.102595,1.771846,609005,609,1.771846,0.102595
4666,0.026544,1.033597,963018,963,1.033597,0.026544
4667,0.075182,2.208319,968007,968,2.208319,0.075182
4668,0.020868,0.867112,963021,963,0.867112,0.020868
