"OBJECTID","POLY_ID","LAND_AREA","WATER_AREA","FRESH_AREA","OCEAN_AREA","TOTAL_AREA"
6262,518006,6596,0,0,0,6596
6263,518007,1264,0,0,0,1264
6264,518008,19547,89,89,0,19636
6265,518009,7376,0,0,0,7376
6266,518010,2655,0,0,0,2655
6267,518011,15974,0,0,0,15974
6268,518012,3479,0,0,0,3479
6269,518013,5197,0,0,0,5197
6270,518014,5309,0,0,0,5309
6271,518015,10200,0,0,0,10200
6272,518016,8894,1107,1107,0,10001
6273,518017,4459,0,0,0,4459
6274,518018,15152,10787,9149,1638,25939
6275,519001,18384,1939,339,1600,20323
6276,519002,1759,42,42,0,1801
6277,519003,29659,1876,870,1006,31535
6278,519004,117113,6461,6274,187,123574
6279,519005,4187,0,0,0,4187
6280,519006,4657,180,180,0,4837
6281,519007,1696,0,0,0,1696
6282,519008,28436,725,725,0,29161
6283,519009,21290,1127,1127,0,22417
6284,519010,8170,521,521,0,8691
6285,519011,2283,14,14,0,2297
6286,519012,19582,0,0,0,19582
6287,519013,5029,79,79,0,5108
6288,519014,4744,399,399,0,5143
6289,519015,7889,4,4,0,7893
6290,519016,34329,1192,1192,0,35521
6291,519017,2883,0,0,0,2883
6292,519018,47754,4668,4525,143,52422
6293,519019,20347,1077,1077,0,21424
6294,519020,7912,159,159,0,8071
6295,519021,39516,4829,4807,22,44345
6296,519022,5066,55,55,0,5121
6297,519023,1887,563,288,275,2450
6298,519024,4686,33,33,0,4719
6299,520001,6056,0,0,0,6056
6300,520002,20373,186,186,0,20559
6301,520003,40237,1759,1759,0,41996
6302,520004,6045,0,0,0,6045
6303,520005,13344,0,0,0,13344
6304,520006,30568,2394,2394,0,32962
6305,520007,4233,195,195,0,4428
6306,521001,1785,360,0,360,2145
6307,521002,3800,2218,0,2218,6018
6308,521003,2768,9921,0,9921,12689
6309,521004,4418,27566,0,27566,31984
6310,521005,10847,8922,0,8922,19769
6311,521006,7364,122,122,0,7486
6312,521007,2769,1095,0,1095,3864
6313,521008,30854,62230,0,62230,93084
6314,521009,104824,38239,186,38053,143063
6315,522001,6599,0,0,0,6599
6316,522002,1519,0,0,0,1519
6317,522003,2932,8922,0,8922,11854
6318,522004,8524,0,0,0,8524
6319,522005,1748,4475,0,4475,6223
6320,522006,2627,5764,0,5764,8391
6321,522007,2641,1410,1410,0,4051
6322,522008,10673,14221,0,14221,24894
6323,522009,1338,0,0,0,1338
6324,522010,5769,1852,1852,0,7621
6325,522011,7518,315,0,315,7833
6326,522012,11005,0,0,0,11005
6327,522013,15053,1383,0,1383,16436
6328,522014,8125,62649,0,62649,70774
6329,522015,32473,2130,0,2130,34603
6330,522016,5131,0,0,0,5131
6331,522017,5453,4145,0,4145,9598
6332,522018,3674,1110,0,1110,4784
6333,522019,802,3389,0,3389,4191
6334,522020,1825,6661,0,6661,8486
6335,522021,1675,5435,0,5435,7110
6336,522022,7710,7304,0,7304,15014
6337,522023,6020,2066,2066,0,8086
6338,523001,2749,30141,0,30141,32890
6339,523002,1470,11454,0,11454,12924
6340,523003,13658,24739,137,24602,38397
6341,523004,13542,17015,193,16822,30557
6342,523005,8518,23744,576,23168,32262
6343,523006,1945,2833,0,2833,4778
6344,523007,16996,11350,201,11149,28346
6345,523008,6801,1205,0,1205,8006
6346,523009,5151,1058,0,1058,6209
6347,523010,4327,1265,345,920,5592
6348,523011,6662,1367,4,1363,8029
6349,523012,16206,463,463,0,16669
6350,523013,1993,0,0,0,1993
6351,523014,2629,0,0,0,2629
6352,523015,5787,790,152,638,6577
6353,523016,5703,583,0,583,6286
6354,523017,11141,539,539,0,11680
6355,523018,5288,1103,0,1103,6391
6356,523019,2988,0,0,0,2988
6357,523020,5787,2311,0,2311,8098
6358,523021,1534,505,505,0,2039
6359,523022,5349,1566,0,1566,6915
6360,523023,6384,4680,0,4680,11064
6361,523024,1218,0,0,0,1218
6362,523025,38254,19737,0,19737,57991
6363,523026,1453,0,0,0,1453
6364,523027,1862,916,0,916,2778
6365,523028,688,1340,0,1340,2028
6366,523029,3302,1317,1317,0,4619
6367,523030,10689,11916,36,11880,22605
6368,523031,8901,9499,0,9499,18400
6369,523032,7783,3395,0,3395,11178
6370,523033,12171,4467,0,4467,16638
6371,523034,2756,87,0,87,2843
6372,523035,5419,0,0,0,5419
6373,523036,3095,330,0,330,3425
6374,523037,3587,0,0,0,3587
6375,523038,3593,230,0,230,3823
6376,523039,10273,1434,0,1434,11707
6377,523040,2130,1090,0,1090,3220
6378,524001,28987,2473,355,2118,31460
6379,524002,8801,22575,0,22575,31376
6380,524003,27709,7782,0,7782,35491
6381,524004,4675,0,0,0,4675
6382,524005,2177,0,0,0,2177
6383,525001,3205,35357,0,35357,38562
6384,525002,2943,13409,0,13409,16352
6385,525003,15960,14992,0,14992,30952
6386,525004,8571,35441,0,35441,44012
6387,525005,7056,1432,0,1432,8488
6388,525006,5055,0,0,0,5055
6389,525007,7416,4364,0,4364,11780
6390,525008,22641,46,34,12,22687
6391,525009,15498,6,0,6,15504
6392,525010,972,0,0,0,972
6393,525011,1205,0,0,0,1205
6394,526001,12130,4897,0,4897,17027
6395,527001,4126,0,0,0,4126
6396,527002,45632,0,0,0,45632
6397,527003,3700,0,0,0,3700
6398,527004,3136,0,0,0,3136
6399,527005,2062,0,0,0,2062
6400,527006,19546,92,92,0,19638
6401,527007,14340,0,0,0,14340
6402,527008,14879,0,0,0,14879
6403,527009,5068,258,258,0,5326
6404,527010,3010,0,0,0,3010
6405,527011,4975,87,87,0,5062
6406,528001,3867,0,0,0,3867
6407,528002,1354,0,0,0,1354
6408,528003,10378,0,0,0,10378
6409,528004,1186,0,0,0,1186
6410,528005,9669,0,0,0,9669
6411,528006,30425,0,0,0,30425
6412,528007,2837,0,0,0,2837
6413,528008,11563,0,0,0,11563
6414,528009,3052,0,0,0,3052
6415,528010,36399,143,143,0,36542
6416,528011,3541,0,0,0,3541
6417,528012,5048,0,0,0,5048
6418,528013,34282,0,0,0,34282
6419,528014,3813,58,58,0,3871
6420,529001,3905,820,0,820,4725
6421,529002,3131,741,0,741,3872
6422,529003,22305,547,547,0,22852
6423,529004,2682,0,0,0,2682
6424,529005,4462,0,0,0,4462
6425,529006,17509,194,194,0,17703
6426,529007,4705,2782,0,2782,7487
6427,529008,18034,1519,128,1391,19553
6428,529009,4679,99,99,0,4778
6429,529010,4954,0,0,0,4954
6430,530001,6360,0,0,0,6360
6431,530002,7893,0,0,0,7893
6432,530003,9084,0,0,0,9084
6433,530004,3282,0,0,0,3282
6434,530005,1495,47,47,0,1542
6435,530006,2029,0,0,0,2029
6436,530007,125522,190,190,0,125712
6437,531001,22915,246,246,0,23161
6438,531002,1151,525,525,0,1676
6439,531003,4512,0,0,0,4512
6440,531004,7065,118,118,0,7183
6441,531005,3509,0,0,0,3509
6442,531006,2184,0,0,0,2184
6443,531007,55771,379,379,0,56150
6444,531008,13342,97,97,0,13439
6445,531009,12938,0,0,0,12938
6446,531010,7527,0,0,0,7527
6447,531011,34505,0,0,0,34505
6448,531012,5674,0,0,0,5674
6449,531013,3731,0,0,0,3731
6450,531014,3767,0,0,0,3767
6451,531015,2688,0,0,0,2688
6452,531016,4251,0,0,0,4251
6453,531017,3444,0,0,0,3444
6454,531018,13380,0,0,0,13380
6455,531019,16688,0,0,0,16688
6456,531020,2082,65,65,0,2147
6457,531021,18162,0,0,0,18162
6458,531022,3676,0,0,0,3676
6459,532001,197302,1302,1302,0,198604
6460,533001,29441,526,526,0,29967
6461,534001,5430,62590,426,62164,68020
6462,534002,31740,23283,1698,21585,55023
6463,534003,28237,23414,23,23391,51651
6464,534004,4157,109640,57,109583,113797
6465,534005,55187,153164,1507,151657,208351
6466,534006,151,251,53,198,402
6467,534007,261,449,0,449,710
6468,534008,1988,5640,0,5640,7628
6469,534009,902,2007,0,2007,2909
6470,534010,11680,2402,841,1561,14082
6471,535001,53569,68702,711,67991,122271
6472,536001,38877,350295,242,350053,389172
6473,536002,514,1763,125,1638,2277
6474,536003,59644,47807,2449,45358,107451
6475,536004,30199,125222,5613,119609,155421
6476,536005,3630,1519,142,1377,5149
6477,536006,991,918,90,828,1909
6478,536007,724,747,171,576,1471
6479,536008,47903,84202,3593,80609,132105
6480,536009,927,1019,359,660,1946
6481,536010,862,1428,535,893,2290
6482,536011,710,1357,537,820,2067
6483,536012,34934,18615,2161,16454,53549
6484,536013,15346,2814,2814,0,18160
6485,536014,251,663,0,663,914
6486,536015,20034,67147,1,67146,87181
6487,536016,2158,5212,0,5212,7370
6488,537001,12376,10470,1351,9119,22846
6489,537002,15488,166,166,0,15654
6490,537003,40514,465,465,0,40979
6491,537004,6868,0,0,0,6868
6492,537005,8904,58764,969,57795,67668
6493,538001,30255,1241,270,971,31496
6494,540001,34885,33105,33105,0,67990
6495,540002,1489,0,0,0,1489
6496,540003,5975,37983,37983,0,43958
6497,540004,9868,0,0,0,9868
6498,540005,15844,5190,5190,0,21034
6499,540006,1586,18457,18457,0,20043
6500,540007,2351,0,0,0,2351
6501,540008,3623,0,0,0,3623
6502,540009,6275,0,0,0,6275
6503,540010,2789,0,0,0,2789
6504,540011,34323,36,36,0,34359
6505,540012,10528,327,327,0,10855
6506,540013,681,0,0,0,681
6507,540014,7569,4427,4427,0,11996
6508,540015,3097,0,0,0,3097
6509,540016,8224,0,0,0,8224
6510,540017,22373,2968,2968,0,25341
6511,540018,49091,7,7,0,49098
6512,540019,27534,6735,6735,0,34269
6513,540020,12381,0,0,0,12381
6514,540021,11544,2474,2474,0,14018
6515,540022,7430,0,0,0,7430
6516,540023,2245,0,0,0,2245
6517,540024,6577,0,0,0,6577
6518,540025,48859,0,0,0,48859
6519,540026,4122,0,0,0,4122
6520,540027,6766,395,395,0,7161
6521,540028,8333,0,0,0,8333
6522,540029,8404,0,0,0,8404
6523,540030,16016,0,0,0,16016
6524,540031,2589,0,0,0,2589
6525,540032,2786,0,0,0,2786
6526,540033,16323,1499,1499,0,17822
6527,540034,8404,0,0,0,8404
6528,540035,222271,2935,2935,0,225206
6529,540036,19626,0,0,0,19626
6530,540037,12159,5925,5925,0,18084
6531,540038,1992,0,0,0,1992
6532,540039,3415,0,0,0,3415
6533,540040,9875,0,0,0,9875
6534,540041,2294,0,0,0,2294
6535,540042,22626,0,0,0,22626
6536,540043,3862,517,517,0,4379
6537,540044,9181,3676,3676,0,12857
6538,540045,21076,0,0,0,21076
6539,540046,16894,1577,1577,0,18471
6540,540047,12048,0,0,0,12048
6541,540048,8045,37,37,0,8082
6542,540049,4467,0,0,0,4467
6543,540050,3892,0,0,0,3892
6544,540051,13038,1738,1738,0,14776
6545,540052,62065,0,0,0,62065
6546,540053,8326,0,0,0,8326
6547,540054,6462,0,0,0,6462
6548,540055,6536,0,0,0,6536
6549,540056,8135,0,0,0,8135
6550,540057,7675,10522,10522,0,18197
6551,540058,1796,0,0,0,1796
6552,540059,4401,0,0,0,4401
6553,540060,18546,6679,6679,0,25225
6554,540061,7596,0,0,0,7596
6555,540062,753,7806,7806,0,8559
6556,540063,18474,0,0,0,18474
6557,540064,3436,5863,5863,0,9299
6558,540065,9514,0,0,0,9514
6559,540066,3557,0,0,0,3557
6560,540067,1471,0,0,0,1471
6561,540068,3851,0,0,0,3851
6562,540069,3466,5660,5660,0,9126
6563,540070,12661,2131,2131,0,14792
6564,540071,3964,1891,1891,0,5855
6565,540072,6081,0,0,0,6081
6566,540073,3606,0,0,0,3606
6567,540074,60621,1000,1000,0,61621
6568,540075,13947,0,0,0,13947
6569,540076,11130,203,203,0,11333
6570,540077,4304,0,0,0,4304
6571,540078,11232,0,0,0,11232
6572,540079,1660,0,0,0,1660
6573,540080,19496,0,0,0,19496
6574,540081,8552,0,0,0,8552
6575,540082,20780,0,0,0,20780
6576,540083,13166,0,0,0,13166
6577,540084,41238,878,878,0,42116
6578,540085,7824,0,0,0,7824
6579,540086,23953,0,0,0,23953
6580,540087,15026,0,0,0,15026
6581,540088,17610,0,0,0,17610
6582,540089,7342,0,0,0,7342
6583,540090,1765,0,0,0,1765
6584,540091,19400,0,0,0,19400
6585,540092,12887,0,0,0,12887
6586,540093,44112,1358,1358,0,45470
6587,540094,22081,930,930,0,23011
6588,540095,10108,0,0,0,10108
6589,540096,9225,606,606,0,9831
6590,540097,651,9892,9892,0,10543
6591,540098,20888,3792,3792,0,24680
6592,540099,4054,13829,13829,0,17883
6593,540100,5614,5494,5494,0,11108
6594,540101,12645,10691,10691,0,23336
6595,540102,21883,5771,5771,0,27654
6596,540103,6292,777,777,0,7069
6597,540104,10562,74,74,0,10636
6598,540105,25628,4314,4314,0,29942
6599,540106,4962,0,0,0,4962
6600,540107,11059,0,0,0,11059
6601,540108,4810,1356,1356,0,6166
6602,540109,20029,0,0,0,20029
6603,540110,15080,0,0,0,15080
6604,540111,2215,0,0,0,2215
6605,540112,11404,0,0,0,11404
6606,540113,12016,1,1,0,12017
6607,540114,7601,0,0,0,7601
6608,540115,10450,5788,5788,0,16238
6609,540116,11450,0,0,0,11450
6610,541001,3818,0,0,0,3818
6611,541002,10707,0,0,0,10707
6612,541003,22369,0,0,0,22369
6613,541004,28624,1359,1359,0,29983
6614,541005,8213,0,0,0,8213
6615,541006,10415,2209,2209,0,12624
6616,541007,8022,0,0,0,8022
6617,541008,63583,0,0,0,63583
6618,541009,64188,652,652,0,64840
6619,541010,3877,0,0,0,3877
6620,541011,210343,11066,11066,0,221409
6621,541012,33513,0,0,0,33513
6622,541013,28332,3046,3046,0,31378
6623,541014,9758,0,0,0,9758
6624,541015,6092,0,0,0,6092
6625,541016,17247,0,0,0,17247
6626,541017,11646,1694,1694,0,13340
6627,541018,1992,625,625,0,2617
6628,541019,19898,1706,1706,0,21604
6629,541020,9513,1658,1658,0,11171
6630,541021,1699,0,0,0,1699
6631,541022,16252,3961,3961,0,20213
6632,541023,3080,0,0,0,3080
6633,541024,4385,0,0,0,4385
6634,541025,11063,0,0,0,11063
6635,541026,47820,3596,3596,0,51416
6636,541027,1981,0,0,0,1981
6637,541028,9534,909,909,0,10443
6638,541029,2820,0,0,0,2820
6639,541030,9237,741,741,0,9978
6640,541031,19483,5912,5912,0,25395
6641,541032,2394,549,549,0,2943
6642,541033,6510,3381,3381,0,9891
6643,541034,7614,0,0,0,7614
6644,541035,7798,1021,1021,0,8819
6645,541036,4091,266,266,0,4357
6646,541037,2176,1163,1163,0,3339
6647,541038,23218,0,0,0,23218
6648,541039,19394,6084,6084,0,25478
6649,541040,8914,2603,2603,0,11517
6650,541041,36612,0,0,0,36612
6651,541042,7493,233,233,0,7726
6652,541043,12843,4503,4503,0,17346
6653,541044,4315,4513,4513,0,8828
6654,541045,41906,10263,10263,0,52169
6655,541046,5206,0,0,0,5206
6656,541047,15292,1294,1294,0,16586
6657,541048,41584,498,498,0,42082
6658,541049,21551,0,0,0,21551
6659,541050,6661,2087,2087,0,8748
6660,541051,1957,0,0,0,1957
6661,541052,1642,0,0,0,1642
6662,541053,17643,0,0,0,17643
6663,541054,5481,0,0,0,5481
6664,541055,10239,2219,2219,0,12458
6665,541056,2109,886,886,0,2995
6666,541057,14017,0,0,0,14017
6667,541058,2977,1086,1086,0,4063
6668,541059,20328,0,0,0,20328
6669,541060,11206,1622,1622,0,12828
6670,541061,34226,0,0,0,34226
6671,541062,3760,797,797,0,4557
6672,541063,6390,4232,4232,0,10622
6673,541064,9086,0,0,0,9086
6674,541065,4905,0,0,0,4905
6675,541066,16537,0,0,0,16537
6676,541067,11561,0,0,0,11561
6677,541068,4667,736,736,0,5403
6678,541069,7900,0,0,0,7900
6679,542001,52235,8115,8115,0,60350
6680,542002,23697,679,679,0,24376
6681,542003,18345,624,624,0,18969
6682,542004,32269,774,774,0,33043
6683,543001,23730,3018,3018,0,26748
6684,543002,4105,961,961,0,5066
6685,543003,39443,0,0,0,39443
6686,543004,4296,837,837,0,5133
6687,543005,35834,886,886,0,36720
6688,543006,6907,0,0,0,6907
6689,543007,9213,4008,4008,0,13221
6690,543008,20507,0,0,0,20507
6691,543009,19435,0,0,0,19435
6692,543010,15207,0,0,0,15207
6693,543011,2196,0,0,0,2196
6694,543012,35565,0,0,0,35565
6695,544001,8805,366,366,0,9171
6696,544002,10408,0,0,0,10408
6697,544003,87335,80,80,0,87415
6698,544004,17139,0,0,0,17139
6699,544005,3892,0,0,0,3892
6700,544006,1549,0,0,0,1549
6701,544007,5484,0,0,0,5484
6702,544008,14229,0,0,0,14229
6703,544009,9893,0,0,0,9893
6704,544010,8107,0,0,0,8107
6705,544011,8394,223,223,0,8617
6706,544012,5476,11,11,0,5487
6707,545001,25179,3089,3089,0,28268
6708,545002,22000,3489,3489,0,25489
6709,545003,16538,1222,1222,0,17760
6710,545004,13591,563,563,0,14154
6711,545005,14699,672,672,0,15371
6712,545006,48267,95,95,0,48362
6713,546001,3595,695,695,0,4290
6714,546002,21719,0,0,0,21719
6715,546003,5292,0,0,0,5292
6716,546004,8936,0,0,0,8936
6717,546005,125427,4896,4896,0,130323
6718,546006,32375,1538,1538,0,33913
6719,546007,4236,1738,1738,0,5974
6720,547001,14034,298,298,0,14332
6721,547002,26093,266,266,0,26359
6722,547003,16247,1332,1332,0,17579
6723,547004,34646,1461,1461,0,36107
6724,547005,35365,1048,1048,0,36413
6725,547006,12012,103,103,0,12115
6726,547007,9067,2122,2122,0,11189
6727,547008,6246,0,0,0,6246
6728,547009,6390,1510,1510,0,7900
6729,547010,263011,13997,13997,0,277008
6730,547011,16665,1199,1199,0,17864
6731,548001,5046,5185,5185,0,10231
6732,549001,29314,11665,11665,0,40979
6733,549002,14940,1839,1839,0,16779
6734,549003,33787,3485,3485,0,37272
6735,549004,3736,1804,1804,0,5540
6736,550001,37933,22858,22858,0,60791
6737,550002,3591,14459,14459,0,18050
6738,550003,39246,16054,16054,0,55300
6739,550004,9569,12188,12188,0,21757
6740,550005,17779,85820,85820,0,103599
6741,550006,12239,41445,41445,0,53684
6742,550007,13326,27829,27829,0,41155
6743,550008,16671,8725,8725,0,25396
6744,550009,28446,123622,123622,0,152068
6745,550010,9902,9665,9665,0,19567
6746,550011,8127,14809,14809,0,22936
6747,550012,14710,8982,8982,0,23692
6748,550013,13435,24571,24571,0,38006
6749,550014,3808,185,185,0,3993
6750,550015,10378,105,105,0,10483
6751,550016,131993,984322,984322,0,1116315
6752,550017,32275,62300,62300,0,94575
6753,550018,24294,130549,130549,0,154843
6754,550019,4185,2294,2294,0,6479
6755,550020,20425,18147,18147,0,38572
6756,550021,5607,0,0,0,5607
6757,550022,6843,16540,16540,0,23383
6758,550023,5627,11718,11718,0,17345
6759,550024,1019,2118,2118,0,3137
6760,550025,8793,0,0,0,8793
6761,550026,2564,2332,2332,0,4896
6762,550027,10285,450709,450709,0,460994
6763,550028,6203,0,0,0,6203
6764,551001,7075,109645,109645,0,116720
6765,551002,47260,61324,61324,0,108584
6766,551003,491,3391,3391,0,3882
6767,551004,906,2735,2735,0,3641
6768,551005,17272,2719,2719,0,19991
6769,551006,4095,7837,7837,0,11932
6770,551007,8996,422,422,0,9418
6771,551008,11532,21259,21259,0,32791
6772,551009,24216,1127,1127,0,25343
6773,551010,35279,24672,24672,0,59951
6774,551011,10533,1,1,0,10534
6775,551012,32549,12861,12861,0,45410
6776,551013,6853,7766,7766,0,14619
6777,551014,41862,10037,10037,0,51899
6778,551015,5080,0,0,0,5080
6779,551016,14360,538,538,0,14898
6780,551017,10390,0,0,0,10390
6781,551018,61505,603,603,0,62108
6782,551019,9247,0,0,0,9247
6783,551020,11743,1037,1037,0,12780
6784,551021,70684,0,0,0,70684
6785,551022,64218,0,0,0,64218
6786,551023,17796,0,0,0,17796
6787,551024,6293,0,0,0,6293
6788,551025,4212,0,0,0,4212
6789,551026,12404,0,0,0,12404
6790,551027,14270,0,0,0,14270
6791,551028,58931,714,714,0,59645
6792,551029,40331,0,0,0,40331
6793,552001,48204,814,814,0,49018
6794,552002,13700,0,0,0,13700
6795,552003,100556,11356,11356,0,111912
6796,552004,56865,3450,3450,0,60315
6797,552005,14723,65,65,0,14788
6798,552006,7398,1329,1329,0,8727
6799,552007,27565,708,708,0,28273
6800,552008,18636,6807,6807,0,25443
6801,552009,18073,13320,13320,0,31393
6802,552010,24261,1326,1326,0,25587
6803,552011,99419,7245,7245,0,106664
6804,552012,9753,1834,1834,0,11587
6805,553001,37362,1822,1822,0,39184
6806,553002,33272,3350,3350,0,36622
6807,553003,54937,5658,5658,0,60595
6808,553004,16313,1187,1187,0,17500
6809,553005,36193,1958,1958,0,38151
6810,553006,43533,28814,28814,0,72347
6811,553007,40031,0,0,0,40031
6812,553008,25246,1076,1076,0,26322
6813,553009,1292,1330,1330,0,2622
6814,553010,72851,5249,5249,0,78100
6815,553011,6881,6088,6088,0,12969
6816,553012,23793,840,840,0,24633
6817,553013,68186,668,668,0,68854
6818,553014,10708,99272,99272,0,109980
6819,553015,9760,672,672,0,10432
6820,553016,22628,0,0,0,22628
6821,553017,8662,0,0,0,8662
6822,553018,12873,0,0,0,12873
6823,553019,9139,0,0,0,9139
6824,553020,11595,71884,71884,0,83479
6825,553021,14658,0,0,0,14658
6826,553022,24427,186,186,0,24613
6827,553023,10971,0,0,0,10971
6828,553024,41190,0,0,0,41190
6829,553025,8479,46730,46730,0,55209
6830,553026,47797,72953,72953,0,120750
6831,553027,9532,33206,33206,0,42738
6832,553028,6979,0,0,0,6979
6833,554001,105068,6338,6338,0,111406
6834,554002,22380,1587,1587,0,23967
6835,555001,15608,772,772,0,16380
6836,555002,32794,723,723,0,33517
6837,555003,22076,6358,6358,0,28434
6838,555004,22561,1384,1384,0,23945
6839,555005,7238,49631,49631,0,56869
6840,555006,51638,11843,11843,0,63481
6841,555007,26786,176258,176258,0,203044
6842,555008,12767,8919,8919,0,21686
6843,555009,5266,1498,1498,0,6764
6844,555010,16106,74025,74025,0,90131
6845,555011,54365,2388,2388,0,56753
6846,555012,14650,1664,1664,0,16314
6847,555013,7084,1731,1731,0,8815
6848,555014,11827,1754,1754,0,13581
6849,555015,3287,3997,3997,0,7284
6850,555016,14954,23236,23236,0,38190
6851,555017,10711,3242,3242,0,13953
6852,556001,32952,707,707,0,33659
6853,556002,20434,0,0,0,20434
6854,556003,70517,0,0,0,70517
6855,556004,110551,1400,1400,0,111951
6856,556005,23596,0,0,0,23596
