"OBJECTID","LF_ID","POLY_ID","LF_TYPE","LF_SLOPE","LF_EXTENT"
710,"471021MB",471021,"M","B",100
711,"472012RD",472012,"R","D",100
712,"474013HD",474013,"H","D",100
713,"475001MB",475001,"M","B",100
714,"475002HD",475002,"H","D",100
715,"475003MC",475003,"M","C",100
716,"475004HD",475004,"H","D",100
717,"475005MC",475005,"M","C",100
718,"475007MC",475007,"M","C",100
719,"475008MC",475008,"M","C",100
720,"475010MB",475010,"M","B",100
721,"475012MB",475012,"M","B",100
722,"475015HB",475015,"H","B",100
723,"475021MC",475021,"M","C",100
724,"475022MB",475022,"M","B",100
725,"475023MB",475023,"M","B",100
726,"476001HC",476001,"H","C",100
727,"477002UA",477002,"U","A",100
728,"477003UA",477003,"U","A",100
729,"478001IB",478001,"I","B",70
730,"478001MD",478001,"M","D",30
731,"478013MC",478013,"M","C",70
732,"478013UA",478013,"U","A",30
733,"478015MC",478015,"M","C",100
734,"479001UA",479001,"U","A",100
735,"479002MD",479002,"M","D",100
736,"479003MD",479003,"M","D",100
737,"479004MC",479004,"M","C",100
738,"479005MC",479005,"M","C",100
739,"479006LA",479006,"L","A",100
740,"479007UB",479007,"U","B",100
741,"479008UB",479008,"U","B",100
742,"479009UB",479009,"U","B",100
743,"479010MC",479010,"M","C",100
744,"479012UB",479012,"U","B",100
745,"479013LA",479013,"L","A",30
746,"479013MC",479013,"M","C",70
747,"479014LA",479014,"L","A",30
748,"479014MC",479014,"M","C",70
749,"479015MB",479015,"M","B",100
750,"479017MC",479017,"M","C",100
751,"479018IB",479018,"I","B",30
752,"479018LA",479018,"L","A",70
753,"479020LA",479020,"L","A",30
754,"479020UB",479020,"U","B",70
755,"479021IB",479021,"I","B",100
756,"479022UB",479022,"U","B",100
757,"479024MB",479024,"M","B",100
758,"479025LA",479025,"L","A",100
759,"479026MB",479026,"M","B",100
760,"479027UB",479027,"U","B",100
761,"479028MB",479028,"M","B",100
762,"479029MB",479029,"M","B",100
763,"479030MB",479030,"M","B",70
764,"479030UB",479030,"U","B",30
765,"479031MC",479031,"M","C",100
766,"479032MB",479032,"M","B",100
767,"479033MB",479033,"M","B",70
768,"479033MD",479033,"M","D",30
769,"479034MB",479034,"M","B",100
770,"479035LA",479035,"L","A",100
771,"479036LA",479036,"L","A",100
772,"479037MB",479037,"M","B",100
773,"479038UA",479038,"U","A",100
774,"479039MB",479039,"M","B",100
775,"479040MC",479040,"M","C",100
776,"481001MC",481001,"M","C",70
777,"481001MD",481001,"M","D",30
778,"481003MC",481003,"M","C",47
779,"481003MC",481003,"M","C",53
780,"481008HD",481008,"H","D",2
781,"481008HD",481008,"H","D",98
782,"481010MB",481010,"M","B",14
783,"481010MB",481010,"M","B",86
784,"481012MC",481012,"M","C",4
785,"481012MC",481012,"M","C",96
786,"481013MB",481013,"M","B",25
787,"481013MC",481013,"M","C",75
788,"482001MC",482001,"M","C",100
789,"482002MB",482002,"M","B",100
790,"482003MB",482003,"M","B",35
791,"482003MD",482003,"M","D",65
792,"482004MC",482004,"M","C",100
793,"482007MB",482007,"M","B",100
794,"482008MC",482008,"M","C",100
795,"482009UB",482009,"U","B",100
796,"482010RB",482010,"R","B",100
797,"482013RC",482013,"R","C",100
798,"482014MB",482014,"M","B",100
799,"482015UA",482015,"U","A",100
800,"482017UA",482017,"U","A",100
801,"482018UB",482018,"U","B",100
802,"482019IB",482019,"I","B",100
803,"482020MB",482020,"M","B",100
804,"482021IB",482021,"I","B",100
805,"482022MC",482022,"M","C",100
806,"482023MB",482023,"M","B",100
807,"482024MB",482024,"M","B",100
808,"482025LA",482025,"L","A",100
809,"482026LA",482026,"L","A",100
810,"482027RC",482027,"R","C",100
811,"482028MB",482028,"M","B",100
812,"482029RC",482029,"R","C",100
813,"482030MB",482030,"M","B",100
814,"482031LA",482031,"L","A",100
815,"482032MC",482032,"M","C",70
816,"482032MD",482032,"M","D",30
817,"482034UA",482034,"U","A",100
818,"483001MB",483001,"M","B",100
819,"483002UA",483002,"U","A",100
820,"483003MB",483003,"M","B",100
821,"483005IA",483005,"I","A",100
822,"483006UA",483006,"U","A",100
823,"483007UA",483007,"U","A",100
824,"483008MD",483008,"M","D",100
825,"483009LA",483009,"L","A",100
826,"483010UA",483010,"U","A",100
827,"483011UA",483011,"U","A",100
828,"483012MC",483012,"M","C",100
829,"483013IC",483013,"I","C",100
830,"483015UA",483015,"U","A",100
831,"483016IB",483016,"I","B",100
832,"483017IC",483017,"I","C",100
833,"483018LA",483018,"L","A",100
834,"483019IC",483019,"I","C",100
835,"483021IB",483021,"I","B",100
836,"483022MB",483022,"M","B",100
837,"483023IB",483023,"I","B",100
838,"483024MC",483024,"M","C",100
839,"483025MC",483025,"M","C",100
840,"483026MD",483026,"M","D",100
841,"483027MC",483027,"M","C",100
842,"483030LA",483030,"L","A",100
843,"483031IB",483031,"I","B",100
844,"483032UB",483032,"U","B",100
845,"483034RC",483034,"R","C",100
846,"483035UA",483035,"U","A",100
847,"483036UB",483036,"U","B",100
848,"483037MC",483037,"M","C",100
849,"484001MC",484001,"M","C",70
850,"484001UB",484001,"U","B",30
851,"484002UA",484002,"U","A",100
852,"484004RD",484004,"R","D",100
853,"484005RB",484005,"R","B",100
854,"484006UB",484006,"U","B",100
855,"484008HD",484008,"H","D",100
856,"484010IE",484010,"I","E",100
857,"484011IE",484011,"I","E",100
858,"484014IE",484014,"I","E",100
859,"484016MB",484016,"M","B",100
860,"484017UB",484017,"U","B",100
861,"484019HC",484019,"H","C",100
862,"485001UB",485001,"U","B",100
863,"485002IE",485002,"I","E",100
864,"485003UA",485003,"U","A",100
865,"485007MB",485007,"M","B",100
866,"485014UB",485014,"U","B",100
867,"485016UB",485016,"U","B",100
868,"485017UB",485017,"U","B",100
869,"486004MB",486004,"M","B",100
870,"486009MB",486009,"M","B",100
871,"486010MC",486010,"M","C",100
872,"486011MB",486011,"M","B",100
873,"486015HD",486015,"H","D",100
874,"486020UA",486020,"U","A",100
875,"486023UB",486023,"U","B",100
876,"486024UB",486024,"U","B",100
877,"486025TA",486025,"T","A",100
878,"486029MC",486029,"M","C",100
879,"486030HD",486030,"H","D",100
880,"487006IE",487006,"I","E",100
881,"487007HC",487007,"H","C",36
882,"487007HC",487007,"H","C",64
883,"487009UB",487009,"U","B",100
884,"487011HA",487011,"H","A",2
885,"487011HD",487011,"H","D",98
886,"487012HB",487012,"H","B",30
887,"487012MB",487012,"M","B",13
888,"487012UA",487012,"U","A",57
889,"487013HC",487013,"H","C",100
890,"487014HC",487014,"H","C",47
891,"487014HC",487014,"H","C",53
892,"487015HD",487015,"H","D",100
893,"487016MB",487016,"M","B",26
894,"487016MC",487016,"M","C",60
895,"487016MC",487016,"M","C",14
896,"487017HC",487017,"H","C",19
897,"487017HC",487017,"H","C",38
898,"487017HD",487017,"H","D",43
899,"487018HC",487018,"H","C",12
900,"487018MB",487018,"M","B",35
901,"487018UA",487018,"U","A",53
902,"487019HD",487019,"H","D",100
903,"487020HD",487020,"H","D",100
904,"487021HD",487021,"H","D",100
905,"487022MC",487022,"M","C",2
906,"487022MD",487022,"M","D",3
907,"487022MD",487022,"M","D",95
908,"487023HB",487023,"H","B",100
909,"488004UA",488004,"U","A",100
910,"488005MB",488005,"M","B",100
911,"488007MB",488007,"M","B",100
912,"488011UB",488011,"U","B",100
913,"488012IC",488012,"I","C",100
914,"488013MC",488013,"M","C",100
915,"488015UB",488015,"U","B",100
916,"489014MC",489014,"M","C",100
917,"489018LA",489018,"L","A",100
918,"489019HD",489019,"H","D",100
919,"489025HD",489025,"H","D",100
920,"490001MB",490001,"M","B",100
921,"490002UA",490002,"U","A",100
922,"490003MB",490003,"M","B",100
923,"490004UA",490004,"U","A",100
924,"490006UA",490006,"U","A",100
925,"490007MB",490007,"M","B",100
926,"490008UB",490008,"U","B",100
927,"493001UA",493001,"U","A",100
928,"493002UA",493002,"U","A",100
929,"493003HC",493003,"H","C",100
930,"493004TA",493004,"T","A",100
931,"493005MB",493005,"M","B",100
932,"493006MC",493006,"M","C",100
933,"493007HD",493007,"H","D",100
934,"493008MB",493008,"M","B",100
935,"493009MC",493009,"M","C",100
936,"493010MB",493010,"M","B",100
937,"493013UA",493013,"U","A",100
938,"493014LA",493014,"L","A",100
939,"493015UA",493015,"U","A",100
940,"494001MB",494001,"M","B",100
941,"494002UA",494002,"U","A",100
942,"494003LA",494003,"L","A",100
943,"494004MB",494004,"M","B",100
944,"494005MB",494005,"M","B",100
945,"494006UA",494006,"U","A",100
946,"494007UA",494007,"U","A",100
947,"494008UA",494008,"U","A",100
948,"495001HC",495001,"H","C",100
949,"495002HC",495002,"H","C",100
950,"495003MB",495003,"M","B",100
951,"495004MC",495004,"M","C",100
952,"495006MB",495006,"M","B",100
953,"495007UA",495007,"U","A",100
954,"495008HB",495008,"H","B",100
955,"496001HC",496001,"H","C",100
956,"496002MB",496002,"M","B",100
957,"496003MC",496003,"M","C",100
958,"496004HD",496004,"H","D",100
959,"496005LA",496005,"L","A",100
960,"496006UA",496006,"U","A",100
961,"496007MD",496007,"M","D",100
962,"496008HD",496008,"H","D",100
963,"496009MC",496009,"M","C",100
964,"496010LA",496010,"L","A",100
965,"496011HD",496011,"H","D",100
966,"496012MB",496012,"M","B",100
967,"496013LA",496013,"L","A",100
968,"496014MC",496014,"M","C",100
969,"496015HC",496015,"H","C",100
970,"496016MC",496016,"M","C",100
971,"496018HC",496018,"H","C",100
972,"497001UA",497001,"U","A",100
973,"497002UA",497002,"U","A",100
974,"497004MB",497004,"M","B",100
975,"497006UA",497006,"U","A",100
976,"497009HB",497009,"H","B",100
977,"497010HC",497010,"H","C",100
978,"497014UA",497014,"U","A",100
979,"497015UA",497015,"U","A",100
980,"497017MC",497017,"M","C",100
981,"498001IC",498001,"I","C",100
982,"498002MC",498002,"M","C",100
983,"498004MC",498004,"M","C",100
984,"498005ID",498005,"I","D",100
985,"499001HD",499001,"H","D",100
986,"499003UB",499003,"U","B",100
987,"499004MC",499004,"M","C",100
988,"499009MC",499009,"M","C",100
989,"499014MB",499014,"M","B",100
990,"499015UA",499015,"U","A",100
991,"499016UA",499016,"U","A",100
992,"499017HD",499017,"H","D",100
993,"499020UB",499020,"U","B",100
994,"499021UA",499021,"U","A",100
995,"500001LA",500001,"L","A",100
996,"500003UA",500003,"U","A",100
997,"500005UA",500005,"U","A",100
998,"500006LA",500006,"L","A",100
999,"500007LA",500007,"L","A",100
1000,"500008LA",500008,"L","A",100
1001,"500009UA",500009,"U","A",100
1002,"500010UA",500010,"U","A",100
1003,"500011UA",500011,"U","A",100
1004,"500012LA",500012,"L","A",100
1005,"500013UA",500013,"U","A",100
1006,"500014UB",500014,"U","B",100
1007,"500015UA",500015,"U","A",100
1008,"500016UA",500016,"U","A",100
1009,"500017LA",500017,"L","A",100
1010,"500018UA",500018,"U","A",100
1011,"500021LA",500021,"L","A",100
1012,"500022LA",500022,"L","A",100
1013,"500023UA",500023,"U","A",100
1014,"500024UA",500024,"U","A",100
1015,"500025UA",500025,"U","A",100
1016,"500026UA",500026,"U","A",100
1017,"500027LA",500027,"L","A",100
1018,"500028LA",500028,"L","A",100
1019,"500033UA",500033,"U","A",100
1020,"500034LA",500034,"L","A",100
1021,"500035UA",500035,"U","A",100
1022,"500037UA",500037,"U","A",100
1023,"500038UA",500038,"U","A",100
1024,"501001UB",501001,"U","B",100
1025,"501002UB",501002,"U","B",100
1026,"501003UB",501003,"U","B",100
1027,"501007UB",501007,"U","B",100
1028,"501009UB",501009,"U","B",100
1029,"501010UB",501010,"U","B",100
1030,"501013UA",501013,"U","A",100
1031,"501014UA",501014,"U","A",100
1032,"501015UB",501015,"U","B",100
1033,"501016UB",501016,"U","B",100
1034,"502001UB",502001,"U","B",100
1035,"502002UA",502002,"U","A",100
1036,"502003UA",502003,"U","A",100
1037,"502004UA",502004,"U","A",100
1038,"502011TA",502011,"T","A",100
1039,"502014TA",502014,"T","A",100
1040,"502015UB",502015,"U","B",100
1041,"502017UB",502017,"U","B",100
1042,"502018UA",502018,"U","A",100
1043,"502019UB",502019,"U","B",100
1044,"502022UA",502022,"U","A",100
1045,"502026MB",502026,"M","B",100
1046,"502027MB",502027,"M","B",100
1047,"502028MB",502028,"M","B",100
1048,"502030UB",502030,"U","B",100
1049,"502031MC",502031,"M","C",100
1050,"502032LA",502032,"L","A",100
1051,"503001UA",503001,"U","A",100
1052,"503004LA",503004,"L","A",100
1053,"503006UA",503006,"U","A",100
1054,"503007UA",503007,"U","A",100
1055,"503008HB",503008,"H","B",100
1056,"503009UA",503009,"U","A",100
1057,"503010UA",503010,"U","A",100
1058,"503011UA",503011,"U","A",100
1059,"503012UB",503012,"U","B",100
1060,"503013UB",503013,"U","B",100
1061,"503015UB",503015,"U","B",100
1062,"503016UA",503016,"U","A",100
1063,"503017UA",503017,"U","A",100
1064,"503020UB",503020,"U","B",100
1065,"503024MC",503024,"M","C",100
1066,"503026MB",503026,"M","B",100
1067,"503033UA",503033,"U","A",100
1068,"503035UB",503035,"U","B",100
1069,"503036MB",503036,"M","B",100
1070,"503037LA",503037,"L","A",100
1071,"503040LA",503040,"L","A",100
1072,"503044UA",503044,"U","A",100
1073,"504001MB",504001,"M","B",100
1074,"504002MB",504002,"M","B",30
1075,"504002UA",504002,"U","A",25
1076,"504002UB",504002,"U","B",45
1077,"504003UB",504003,"U","B",100
1078,"504004UB",504004,"U","B",100
1079,"504005MB",504005,"M","B",100
1080,"504006UB",504006,"U","B",100
1081,"504007UB",504007,"U","B",100
1082,"504008UB",504008,"U","B",100
1083,"504009MB",504009,"M","B",80
1084,"504009UA",504009,"U","A",20
1085,"504010UA",504010,"U","A",100
1086,"504011MB",504011,"M","B",80
1087,"504011MC",504011,"M","C",20
1088,"504012UB",504012,"U","B",100
1089,"504013MC",504013,"M","C",100
1090,"504014UB",504014,"U","B",100
1091,"504015MB",504015,"M","B",100
1092,"504016MB",504016,"M","B",100
1093,"504017UB",504017,"U","B",100
1094,"504018MC",504018,"M","C",100
1095,"504019UB",504019,"U","B",100
1096,"504020UA",504020,"U","A",100
1097,"504021UB",504021,"U","B",100
1098,"504022LA",504022,"L","A",55
1099,"504022UA",504022,"U","A",45
1100,"504023UB",504023,"U","B",100
1101,"504024UB",504024,"U","B",100
1102,"504025UB",504025,"U","B",100
1103,"504026UB",504026,"U","B",100
1104,"504027UB",504027,"U","B",100
1105,"504028MB",504028,"M","B",100
1106,"504029UB",504029,"U","B",100
1107,"504030UB",504030,"U","B",100
1108,"504031UB",504031,"U","B",100
1109,"504032LA",504032,"L","A",100
1110,"504033UA",504033,"U","A",100
1111,"504034UB",504034,"U","B",100
1112,"504035UB",504035,"U","B",100
1113,"504036UB",504036,"U","B",100
1114,"504037UB",504037,"U","B",100
1115,"504038UA",504038,"U","A",88
1116,"504038UB",504038,"U","B",12
1117,"504039UA",504039,"U","A",100
1118,"504040UB",504040,"U","B",100
1119,"504041UB",504041,"U","B",100
1120,"504042LA",504042,"L","A",60
1121,"504042LA",504042,"L","A",40
1122,"504043UB",504043,"U","B",100
1123,"504044UB",504044,"U","B",100
1124,"504045MB",504045,"M","B",100
1125,"504046UB",504046,"U","B",100
1126,"505001UA",505001,"U","A",100
1127,"505002UB",505002,"U","B",100
1128,"505003UA",505003,"U","A",100
1129,"505004UA",505004,"U","A",100
1130,"505005UB",505005,"U","B",100
1131,"505006UA",505006,"U","A",100
1132,"505008UB",505008,"U","B",100
1133,"505009HB",505009,"H","B",100
1134,"505010LA",505010,"L","A",100
1135,"505011LA",505011,"L","A",100
1136,"505012LA",505012,"L","A",100
1137,"505013UA",505013,"U","A",100
1138,"505014LA",505014,"L","A",100
1139,"505015LA",505015,"L","A",100
1140,"506001UB",506001,"U","B",100
1141,"506002UB",506002,"U","B",100
1142,"506003LA",506003,"L","A",100
1143,"506005UA",506005,"U","A",100
1144,"506008HB",506008,"H","B",100
1145,"506009UA",506009,"U","A",100
1146,"506012UB",506012,"U","B",100
1147,"507001UB",507001,"U","B",100
1148,"507002MB",507002,"M","B",100
1149,"507003LA",507003,"L","A",13
1150,"507003UB",507003,"U","B",87
1151,"507004LA",507004,"L","A",30
1152,"507004UB",507004,"U","B",70
1153,"507005MB",507005,"M","B",100
1154,"507006LA",507006,"L","A",50
1155,"507006UB",507006,"U","B",50
1156,"507007UB",507007,"U","B",100
1157,"507008MB",507008,"M","B",25
1158,"507008UB",507008,"U","B",75
1159,"507009UB",507009,"U","B",100
1160,"507010MB",507010,"M","B",100
1161,"507013LA",507013,"L","A",100
1162,"507014MB",507014,"M","B",50
1163,"507014MC",507014,"M","C",50
1164,"507015ID",507015,"I","D",20
1165,"507015MB",507015,"M","B",80
1166,"507016UB",507016,"U","B",100
1167,"507017IC",507017,"I","C",100
1168,"507018MB",507018,"M","B",100
1169,"507019LA",507019,"L","A",100
1170,"507020IC",507020,"I","C",55
1171,"507020ID",507020,"I","D",45
1172,"507021UA",507021,"U","A",100
1173,"507022MB",507022,"M","B",100
1174,"507023IC",507023,"I","C",45
1175,"507023MB",507023,"M","B",55
1176,"507024IC",507024,"I","C",65
1177,"507024UA",507024,"U","A",35
1178,"507025LA",507025,"L","A",60
1179,"507025LA",507025,"L","A",40
1180,"507026MB",507026,"M","B",100
1181,"507027LA",507027,"L","A",100
1182,"507028HC",507028,"H","C",100
1183,"507029MC",507029,"M","C",100
1184,"507030LA",507030,"L","A",100
1185,"507031HC",507031,"H","C",100
1186,"507032UB",507032,"U","B",100
1187,"507033UA",507033,"U","A",100
1188,"507034UB",507034,"U","B",100
1189,"507035UB",507035,"U","B",100
1190,"507036HD",507036,"H","D",100
1191,"507037UB",507037,"U","B",100
1192,"507038MB",507038,"M","B",100
1193,"508004MC",508004,"M","C",100
1194,"508006UB",508006,"U","B",100
1195,"508007MB",508007,"M","B",100
1196,"508008UA",508008,"U","A",100
1197,"508009UA",508009,"U","A",100
1198,"508010MB",508010,"M","B",100
1199,"508011UA",508011,"U","A",100
1200,"508014MB",508014,"M","B",100
1201,"508017MC",508017,"M","C",100
1202,"509001IB",509001,"I","B",100
1203,"509002UB",509002,"U","B",100
1204,"509003IB",509003,"I","B",100
1205,"509004IB",509004,"I","B",100
1206,"510001MB",510001,"M","B",100
1207,"510002UB",510002,"U","B",100
1208,"510003UB",510003,"U","B",100
1209,"510004UB",510004,"U","B",100
1210,"510005UB",510005,"U","B",100
1211,"510006MB",510006,"M","B",100
1212,"510007IB",510007,"I","B",100
1213,"510008MB",510008,"M","B",100
1214,"510009UB",510009,"U","B",100
1215,"510010MB",510010,"M","B",100
1216,"510011MB",510011,"M","B",100
1217,"510012MC",510012,"M","C",100
1218,"510013UB",510013,"U","B",100
1219,"511001MC",511001,"M","C",100
1220,"511002MC",511002,"M","C",100
1221,"511003MC",511003,"M","C",100
1222,"511004MC",511004,"M","C",100
1223,"511005MC",511005,"M","C",100
1224,"511006MB",511006,"M","B",60
1225,"511006MC",511006,"M","C",40
1226,"512001MC",512001,"M","C",45
1227,"512001UB",512001,"U","B",55
1228,"512002MB",512002,"M","B",100
1229,"512003MB",512003,"M","B",60
1230,"512003MC",512003,"M","C",40
1231,"512004MB",512004,"M","B",55
1232,"512004MC",512004,"M","C",45
1233,"513001MC",513001,"M","C",100
1234,"513002MB",513002,"M","B",100
1235,"513003MC",513003,"M","C",100
1236,"513004MC",513004,"M","C",100
1237,"513005MC",513005,"M","C",45
1238,"513005MD",513005,"M","D",55
1239,"513006UB",513006,"U","B",100
1240,"513007MC",513007,"M","C",100
1241,"513008MC",513008,"M","C",100
1242,"513009UB",513009,"U","B",100
1243,"513010MB",513010,"M","B",100
1244,"513011MC",513011,"M","C",100
1245,"513012MC",513012,"M","C",100
1246,"513013UB",513013,"U","B",100
1247,"514001UB",514001,"U","B",100
1248,"514002UB",514002,"U","B",100
1249,"514003LA",514003,"L","A",100
1250,"514004MC",514004,"M","C",100
1251,"514005MC",514005,"M","C",100
1252,"514006UB",514006,"U","B",100
1253,"514007UB",514007,"U","B",100
1254,"514008MC",514008,"M","C",100
1255,"515001MC",515001,"M","C",100
1256,"515002UB",515002,"U","B",100
1257,"515003MC",515003,"M","C",50
1258,"515003UB",515003,"U","B",50
1259,"515004UB",515004,"U","B",100
1260,"516001MC",516001,"M","C",100
1261,"516002UB",516002,"U","B",100
1262,"516003UB",516003,"U","B",100
1263,"516004MC",516004,"M","C",100
1264,"516005UB",516005,"U","B",100
1265,"516006UB",516006,"U","B",100
1266,"516007MC",516007,"M","C",100
1267,"516008UB",516008,"U","B",100
1268,"516009UA",516009,"U","A",100
1269,"516010MC",516010,"M","C",100
1270,"516011MC",516011,"M","C",100
1271,"516012UB",516012,"U","B",100
1272,"516013MB",516013,"M","B",100
1273,"516014MC",516014,"M","C",100
1274,"516015MC",516015,"M","C",100
1275,"516016MC",516016,"M","C",100
1276,"516017MC",516017,"M","C",100
1277,"516018MC",516018,"M","C",100
